X,Y,ESTACAO,TIPO_ESTAC,TEMA,UF,MUNICIPIO,GEOCODIGO,SITUACAO,VISITA,LATITUDE,LONGITUDE,FONTECOORD,DATUM_PLAN,CONEX_GPS,CONEX_RN,CONEX_EG,ALTGEOM,FONTALTGEO,MEDICAOPLA,DATCALCPLA,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOT,DATUM_ALT,FONT_ALT,MEDICAOALT,CALCULOALT,GRAVIDADE,MEDICAOGRA,CALCULOGRA,NOTA,icon_url
-43.1913888889,-22.9827777778,1032X,R,RN,RJ,Rio de Janeiro,"3304557",BOM,06/12/2018,-22.982777777799999,-43.191388888900001,Não Especificada,SIRGAS2000,,,,,,1992/11/23,,,"3,5479","0,072","34,728",Imbituba,Nivelamento Geométrico,1992/11/20,2018/07/30,,,,,./0.png
-43.1902777778,-22.9872222222,1032Z,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,04/12/2018,-22.987222222200000,-43.190277777799999,GPS Navegação,SIRGAS2000,,,,,,2018/12/04,,,"4,4281","0,072","43,343",Imbituba,Nivelamento Geométrico,1973/03/13,2018/07/30,,,,,./0.png
-43.1911111111,-22.9038888889,1031A,R,RN,RJ,Rio de Janeiro,"3304557",BOM,16/11/2018,-22.903888888899999,-43.191111111100000,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"5,5471","0,072","54,296",Imbituba,Nivelamento Geométrico,1973/01/27,2018/07/30,,,,,./0.png
-43.1877777778,-22.9027777778,1031B,R,RN,RJ,Rio de Janeiro,"3304557",BOM,16/11/2018,-22.902777777800001,-43.187777777800001,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"4,3250","0,072","42,334",Imbituba,Nivelamento Geométrico,1973/01/29,2018/07/30,,,,,./0.png
-43.1813888889,-22.9008333333,1031C,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.900833333300000,-43.181388888900003,Carta 1:50000,SIRGAS2000,,,,,,1973/01/30,,,"3,4075","0,072","33,353",Imbituba,Nivelamento Geométrico,1973/01/30,2018/07/30,,,,,./0.png
-43.1825,-22.8997222222,1031D,R,RN,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.899722222200001,-43.182499999999997,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"39,3841",,"385,495",Imbituba,Nivelamento Geométrico,1973/02/01,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.1836111111,-22.8988888889,1031E,R,RN,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.898888888900000,-43.183611111099999,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"46,1114",,"451,342",Imbituba,Nivelamento Geométrico,1973/01/30,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.1808333333,-22.8991666667,1031F,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/08/2009,-22.899166666700001,-43.180833333300001,Não Especificada,SIRGAS2000,,,,,,1973/02/01,,,"2,2771","0,072","22,289",Imbituba,Nivelamento Geométrico,1973/02/01,2018/07/30,,,,,./0.png
-43.1752777778,-22.8958333333,1031G,R,RN,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.895833333300001,-43.175277777799998,GPS Navegação,SIRGAS2000,,,"8110061",,,2016/07/18,,,"4,7150","0,072","46,151",Imbituba,Nivelamento Geométrico,1992/12/08,2018/07/30,"978.792,91",20/09/1993,22/11/2011,,./0.png
-43.1752777778,-22.8958333333,"8110061",E,EG,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.895833333300001,-43.175277777799998,GPS Navegação,SIRGAS2000,,1031G,,,,2016/07/18,,,"4,7150","0,072","46,151",Imbituba,Nivelamento Geométrico,1992/12/08,2018/07/30,"978.792,91",20/09/1993,22/11/2011,,./0.png
-43.0005555556,-22.4858333333,1005D,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.485833333300000,-43.000555555600002,Carta não Especificada,SIRGAS2000,,,,,,1971/05/26,,,"541,5176","0,072","5.299,859",Imbituba,Nivelamento Geométrico,1971/05/26,2018/07/30,,,,,./0.png
-43.0008333333,-22.5019444444,1005F,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.501944444399999,-43.000833333300001,Carta não Especificada,SIRGAS2000,,,,,,1970/08/07,,,"340,3189","0,072","3.330,827",Imbituba,Nivelamento Geométrico,1970/08/07,2018/07/30,,,,,./0.png
-43.0008333333,-22.5091666667,1005G,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.509166666700001,-43.000833333300001,Carta não Especificada,SIRGAS2000,,,,,,1970/08/12,,,"247,3643","0,072","2.421,082",Imbituba,Nivelamento Geométrico,1970/08/12,2018/07/30,,,,,./0.png
-43.0033333333,-22.5194444444,1005H,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.519444444400001,-43.003333333299999,Carta 1:50000,SIRGAS2000,,,,,,1971/07/01,,,"165,6448","0,072","1.621,273",Imbituba,Nivelamento Geométrico,1971/07/01,2018/07/30,,,,,./0.png
-42.9922222222,-22.535,1005J,R,RN,RJ,Guapimirim,"3301850",DESTRUÍDO,17/07/2006,-22.535000000000000,-42.992222222199999,Carta não Especificada,SIRGAS2000,,,,,,1971/05/27,,,"44,3082","0,071","433,682",Imbituba,Nivelamento Geométrico,1971/05/27,2018/07/30,,,,,./0.png
-42.9941666667,-22.5436111111,1005L,R,RN,RJ,Guapimirim,"3301850",DESTRUÍDO,17/07/2006,-22.543611111099999,-42.994166666700004,Carta 1:50000,SIRGAS2000,,,,,,1970/08/29,,,"48,9575",,"479,188",Imbituba,Nivelamento Geométrico,1970/08/29,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-42.9875,-22.5469444444,1005M,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.546944444400001,-42.987499999999997,Carta não Especificada,SIRGAS2000,,,,,,1970/08/29,,,"21,3532","0,071","209,003",Imbituba,Nivelamento Geométrico,1970/08/29,2018/07/30,,,,,./0.png
-42.95,-22.5577777778,1005P,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.557777777799998,-42.950000000000003,Carta 1:50000,SIRGAS2000,,,,,,1970/08/08,,,"23,7542","0,072","232,504",Imbituba,Nivelamento Geométrico,1970/08/08,2018/07/30,,,,,./0.png
-42.9316666667,-22.5544444444,1005R,R,RN,RJ,Guapimirim,"3301850",BOM,17/07/2006,-22.554444444400001,-42.931666666700004,GPS Navegação,SIRGAS2000,,,,,,2006/07/17,,,"23,5208","0,072","230,219",Imbituba,Nivelamento Geométrico,1970/08/10,2018/07/30,,,,,./0.png
-42.9108333333,-22.5466666667,1005S,R,RN,RJ,Guapimirim,"3301850",NÃO ENCONTRADO,20/08/2009,-22.546666666699998,-42.910833333299998,Carta 1:50000,SIRGAS2000,,,,,,1970/08/11,,,"21,1242","0,072","206,761",Imbituba,Nivelamento Geométrico,1970/08/11,2018/07/30,,,,,./0.png
-42.8844444444,-22.5575,1005T,R,RN,RJ,Guapimirim,"3301850",DESTRUÍDO,17/07/2006,-22.557500000000001,-42.884444444400003,Carta 1:50000,SIRGAS2000,,,,,,1970/08/12,,,"9,9599","0,072","97,487",Imbituba,Nivelamento Geométrico,1970/08/12,2018/07/30,,,,,./0.png
-42.8616096489,-22.5596033408,1005U,R,RN,RJ,Cachoeiras de Macacu,"3300803",NÃO ENCONTRADO,20/08/2009,-22.559603340799999,-42.861609648900000,GPS Geodésico,SIRGAS2000,"91953",,,"6,083",GPS Geodésico,2001/07/15,2004/11/23,,"12,1025","0,072","118,458",Imbituba,Nivelamento Geométrico,1970/08/13,2018/07/30,,,,,./0.png
-42.8616096489,-22.5596033408,"91953",G,GPS,RJ,Cachoeiras de Macacu,"3300803",NÃO ENCONTRADO,20/08/2009,-22.559603340799999,-42.861609648900000,GPS Geodésico,SIRGAS2000,,1005U,,"6,083",GPS Geodésico,2001/07/15,2004/11/23,,"12,1025","0,072","118,458",Imbituba,Nivelamento Geométrico,1970/08/13,2018/07/30,,,,,./0.png
-43.1675,-22.8997222222,1031H,R,RN,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.899722222200001,-43.167499999999997,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"2,5260","0,072","24,725",Imbituba,Nivelamento Geométrico,1992/12/07,2018/07/30,,,,,./0.png
-43.1783333333,-22.9008333333,1031J,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/08/2009,-22.900833333300000,-43.178333333300003,Não Especificada,SIRGAS2000,,,,,,1973/02/05,,,"2,9272",,"28,652",Imbituba,Nivelamento Geométrico,1973/02/05,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.1761111111,-22.9013888889,1031L,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.901388888900001,-43.176111111099999,Carta 1:50000,SIRGAS2000,,,,,,1973/02/05,,,"2,3615","0,072","23,115",Imbituba,Nivelamento Geométrico,1973/02/05,2018/07/30,,,,,./0.png
-43.1755555556,-22.9025,1031M,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.902500000000000,-43.175555555599999,Carta 1:50000,SIRGAS2000,,,,,,1973/02/06,,,"3,9552","0,072","38,714",Imbituba,Nivelamento Geométrico,1973/02/06,2018/07/30,,,,,./0.png
-43.1691666667,-22.9055555556,1031N,R,RN,RJ,Rio de Janeiro,"3304557",BOM,18/07/2016,-22.905555555599999,-43.169166666700001,GPS Navegação,SIRGAS2000,,,,,,2016/07/18,,,"2,8141","0,072","27,545",Imbituba,Nivelamento Geométrico,1994/08/30,2018/07/30,,,,,./0.png
-43.1680555556,-22.9108333333,1031P,R,RN,RJ,Rio de Janeiro,"3304557",DESTRUÍDO,08/12/2011,-22.910833333300001,-43.168055555599999,Não Especificada,SIRGAS2000,,,,,,1992/12/07,,,"5,3715","0,072","52,577",Imbituba,Nivelamento Geométrico,1992/12/04,2018/07/30,,,,,./0.png
-43.1730555556,-22.9141666667,1031R,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,07/12/2018,-22.914166666700002,-43.173055555600001,Não Especificada,SIRGAS2000,,,,,,1992/12/04,,,"3,9616","0,072","38,777",Imbituba,Nivelamento Geométrico,1992/12/04,2018/07/30,,,,,./0.png
-43.1758333333,-22.9127777778,1031S,R,RN,RJ,Rio de Janeiro,"3304557",DESTRUÍDO (SEM CHAPA),20/06/2011,-22.912777777799999,-43.175833333299998,Carta 1:50000,SIRGAS2000,,,,,,1973/02/09,,,"4,0257","0,072","39,404",Imbituba,Nivelamento Geométrico,1973/02/09,2018/07/30,,,,,./0.png
-43.1769444444,-22.9197222222,1031T,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,07/12/2018,-22.919722222200001,-43.176944444400000,GPS Navegação,SIRGAS2000,,,,,,2018/12/07,,,"4,5306","0,072","44,346",Imbituba,Nivelamento Geométrico,1973/02/13,2018/07/30,,,,,./0.png
-43.1772222222,-22.9238888889,1031U,R,RN,RJ,Rio de Janeiro,"3304557",BOM,04/12/2018,-22.923888888899999,-43.177222222200001,GPS Navegação,SIRGAS2000,,,,,,2018/12/04,,,"3,0996","0,072","30,339",Imbituba,Nivelamento Geométrico,1992/12/03,2018/07/30,,,,,./0.png
-43.1761111111,-22.9261111111,1031V,R,RN,RJ,Rio de Janeiro,"3304557",BOM,04/12/2018,-22.926111111099999,-43.176111111099999,GPS Navegação,SIRGAS2000,,,,,,2008/10/13,,,"2,9948","0,072","29,314",Imbituba,Nivelamento Geométrico,1992/12/03,2018/07/30,,,,,./0.png
-43.1769444444,-22.9288888889,1031X,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,07/12/2018,-22.928888888900001,-43.176944444400000,GPS Navegação,SIRGAS2000,,,,,,2018/12/07,,,"3,3644","0,072","32,931",Imbituba,Nivelamento Geométrico,1992/12/03,2018/07/30,,,,,./0.png
-43.1780555556,-22.9330555556,1031Z,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,04/12/2018,-22.933055555599999,-43.178055555599997,GPS Navegação,SIRGAS2000,,,,,,2008/10/13,,,"5,0687","0,072","49,613",Imbituba,Nivelamento Geométrico,1992/12/03,2018/07/30,,,,,./0.png
-42.8411111111,-22.5672222222,1005V,R,RN,RJ,Cachoeiras de Macacu,"3300803",DESTRUÍDO,15/08/2001,-22.567222222200002,-42.841111111099998,Carta 1:50000,SIRGAS2000,,,,,,1970/08/14,,,"11,0695","0,072","108,347",Imbituba,Nivelamento Geométrico,1970/08/14,2018/07/30,,,,,./0.png
-42.8144444444,-22.5688888889,1005X,R,RN,RJ,Cachoeiras de Macacu,"3300803",NÃO ENCONTRADO,20/08/2009,-22.568888888899998,-42.814444444400003,Carta 1:50000,SIRGAS2000,,,,,,1970/08/25,,,"13,3328","0,073","130,500",Imbituba,Nivelamento Geométrico,1970/08/25,2018/07/30,,,,,./0.png
-42.7916666667,-22.5602777778,1005Z,R,RN,RJ,Cachoeiras de Macacu,"3300803",NÃO ENCONTRADO,20/08/2009,-22.560277777800000,-42.791666666700003,Carta 1:50000,SIRGAS2000,,,,,,1970/08/26,,,"18,2306","0,073","178,439",Imbituba,Nivelamento Geométrico,1970/08/26,2018/07/30,,,,,./0.png
-43.4958333333,-22.3016666667,1002G,R,RN,RJ,Vassouras,"3306206",BOM,15/11/2001,-22.301666666700001,-43.495833333299998,Carta 1:50000,SIRGAS2000,,,,,,1970/05/14,,,"364,5325","0,074","3.567,754",Imbituba,Nivelamento Geométrico,1970/05/14,2018/07/30,,,,,./0.png
-43.475,-22.2861111111,1002H,R,RN,RJ,Vassouras,"3306206",NÃO ENCONTRADO,15/11/2001,-22.286111111099999,-43.475000000000001,Carta 1:50000,SIRGAS2000,,,,,,1970/05/18,,,"341,0801","0,074","3.338,230",Imbituba,Nivelamento Geométrico,1970/05/18,2018/07/30,,,,,./0.png
-43.4522222222,-22.2644444444,1002J,R,RN,RJ,Vassouras,"3306206",NÃO ENCONTRADO,15/11/2001,-22.264444444399999,-43.452222222200000,Carta 1:50000,SIRGAS2000,,,,,,1970/05/19,,,"315,6287","0,074","3.089,139",Imbituba,Nivelamento Geométrico,1970/05/19,2018/07/30,,,,,./0.png
-44.7558333333,-22.3869444444,114L,R,RN,RJ,Resende,"3304201",NÃO ENCONTRADO,02/10/2018,-22.386944444400001,-44.755833333299996,Carta 1:50000,SIRGAS2000,,,,,,1950/11/13,,,"1.483,5534","0,069","14.517,356",Imbituba,Nivelamento Geométrico,1950/11/13,2018/07/30,,,,,./0.png
-44.7489694444,-22.4180916667,114N,R,RN,RJ,Resende,"3304201",NÃO ENCONTRADO,02/10/2018,-22.418091666700001,-44.748969444399997,GPS Navegação,SIRGAS2000,,,,,,2018/10/02,,,"1.141,0531","0,069","11.166,434",Imbituba,Nivelamento Geométrico,1950/11/13,2018/07/30,,,,,./0.png
-44.7416277778,-22.4244138889,114O,R,RN,RJ,Resende,"3304201",NÃO ENCONTRADO,02/10/2018,-22.424413888899998,-44.741627777799998,GPS Navegação,SIRGAS2000,,,,,,2018/10/02,,,"979,9994","0,069","9.590,599",Imbituba,Nivelamento Geométrico,1950/11/14,2018/07/30,,,,,./0.png
-43.2511111111,-22.8416666667,1030A,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.841666666700000,-43.251111111100002,GPS Navegação,SIRGAS2000,,,,,,1998/10/22,,,"2,7422","0,071","26,841",Imbituba,Nivelamento Geométrico,1998/10/21,2018/07/30,,,,,./0.png
-43.9175965778,-22.9221751414,"10986",P,EP,RJ,Mangaratiba,"3302601",BOM,15/12/1987,-22.922175141400000,-43.917596577799998,Poligonação,SIRGAS2000,,,,,,1987/12/15,2006/03/06,"333,45",,,,Imbituba,Nivelamento Trigonométrico,1987/12/15,1987/12/15,,,,,./0.png
-44.181684845,-22.9685048483,"10987",P,EP,RJ,Angra dos Reis,"3300100",BOM,15/12/1987,-22.968504848300000,-44.181684844999999,Poligonação,SIRGAS2000,,,,,,1987/12/15,2006/03/06,"1.006,78",,,,Imbituba,Nivelamento Trigonométrico,1987/12/15,1987/12/15,,,,,./0.png
-44.4609288456,-22.9934528117,"10988",P,EP,RJ,Angra dos Reis,"3300100",BOM,15/12/1987,-22.993452811699999,-44.460928845600002,Poligonação,SIRGAS2000,,,,,,1987/12/15,2006/03/06,"704,75",,,,Imbituba,Nivelamento Trigonométrico,1987/12/15,1987/12/15,,,,,./0.png
-44.0273972222,-22.5816083333,"8114425",E,EG,RJ,Piraí,"3304003",NÃO CONSTRUÍDO,02/07/2007,-22.581608333300000,-44.027397222200001,GPS Topográfico,SIRGAS2000,,,,,,2007/07/02,,"387,81",,,,,GPS Topográfico,2007/07/02,2011/11/22,"978.656,86",02/07/2007,22/11/2011,,./0.png
-43.9777055556,-22.5813416667,"8114426",E,EG,RJ,Piraí,"3304003",NÃO CONSTRUÍDO,02/07/2007,-22.581341666699998,-43.977705555599997,GPS Topográfico,SIRGAS2000,,,,,,2007/07/02,,"438,00",,,,,GPS Topográfico,2007/07/02,2011/11/22,"978.650,28",02/07/2007,22/11/2011,,./0.png
-43.9352777778,-22.6055555556,"8114427",E,EG,RJ,Piraí,"3304003",BOM,02/07/2007,-22.605555555599999,-43.935277777800003,GPS Navegação,SIRGAS2000,,,,,,2007/07/02,,"473,97",,,,Imbituba,Não Informada,2007/07/02,2011/11/22,"978.648,69",02/07/2007,22/11/2011,,./0.png
-44.1711388889,-22.6024805556,"8114428",E,EG,RJ,Barra Mansa,"3300407",DESTRUÍDO,03/10/2018,-22.602480555600000,-44.171138888900003,GPS Topográfico,SIRGAS2000,,,,,,2007/07/02,,"408,77",,,,,GPS Topográfico,2007/07/02,2011/11/22,"978.646,45",02/07/2007,22/11/2011,,./0.png
-44.1557916667,-22.6469416667,"8114429",E,EG,RJ,Barra Mansa,"3300407",NÃO CONSTRUÍDO,02/07/2007,-22.646941666699998,-44.155791666699997,GPS Topográfico,SIRGAS2000,,,,,,2007/07/02,,"490,66",,,,,GPS Topográfico,2007/07/02,2011/11/22,"978.638,46",02/07/2007,22/11/2011,,./0.png
-44.0936111111,-22.6583333333,"8114430",E,EG,RJ,Rio Claro,"3304409",BOM,02/07/2007,-22.658333333300000,-44.093611111100003,GPS Navegação,SIRGAS2000,,,,,,2007/07/02,,"541,34",,,,Imbituba,Não Informada,2007/07/02,2011/11/22,"978.634,51",02/07/2007,22/11/2011,,./0.png
-44.1408027778,-22.74255,"8114432",E,EG,RJ,Rio Claro,"3304409",NÃO CONSTRUÍDO,03/07/2007,-22.742550000000001,-44.140802777799998,GPS Topográfico,SIRGAS2000,,,,,,2007/07/03,,"464,76",,,,,GPS Topográfico,2007/07/03,2011/11/22,"978.659,70",03/07/2007,22/11/2011,,./0.png
-44.1590555556,-22.7884194444,"8114433",E,EG,RJ,Rio Claro,"3304409",BOM,03/07/2007,-22.788419444399999,-44.159055555599998,GPS Topográfico,SIRGAS2000,,,,,,2007/07/03,,"596,96",,,,,GPS Topográfico,2007/07/03,2011/11/22,"978.639,58",03/07/2007,22/11/2011,,./0.png
-43.2475,-22.8475,1030B,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.847500000000000,-43.247500000000002,GPS Navegação,SIRGAS2000,,,,,,1998/10/21,,,"5,5107","0,071","53,939",Imbituba,Nivelamento Geométrico,1998/10/21,2018/07/30,,,,,./0.png
-43.2463888889,-22.8438888889,1030C,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.843888888900000,-43.246388888900000,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"4,5615",,"44,648",Imbituba,Nivelamento Geométrico,1972/12/12,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2483333333,-22.8541666667,1030D,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.854166666699999,-43.248333333300003,GPS Navegação,SIRGAS2000,,,,,,1998/10/21,,,"2,9013","0,071","28,398",Imbituba,Nivelamento Geométrico,1998/10/20,2018/07/30,,,,,./0.png
-43.2480555556,-22.8591666667,1030E,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.859166666699998,-43.248055555599997,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"3,8337","0,071","37,525",Imbituba,Nivelamento Geométrico,1998/10/20,2018/07/30,,,,,./0.png
-43.248325,-22.8670416667,1030F,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.867041666700000,-43.248325000000001,Imagem,SIRGAS2000,,,,,,2021/09/14,,,"5,9858","0,071","58,590",Imbituba,Nivelamento Geométrico,1972/12/08,2018/07/30,,,,,./0.png
-43.2461111111,-22.8725,1030G,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.872499999999999,-43.246111111099999,GPS Navegação,SIRGAS2000,,,"8110073",,,2009/08/20,,,"5,0683","0,071","49,609",Imbituba,Nivelamento Geométrico,1998/10/15,2018/07/30,"978.789,16",28/09/1993,22/11/2011,,./0.png
-43.2461111111,-22.8725,"8110073",E,EG,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.872499999999999,-43.246111111099999,GPS Navegação,SIRGAS2000,,1030G,,,,2009/08/20,,,"5,0683","0,071","49,609",Imbituba,Nivelamento Geométrico,1998/10/15,2018/07/30,"978.789,16",28/09/1993,22/11/2011,,./0.png
-43.235,-22.8855555556,1030H,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.885555555600000,-43.234999999999999,GPS Navegação,SIRGAS2000,,,,,,1998/10/06,,,"3,3008","0,071","32,309",Imbituba,Nivelamento Geométrico,1992/12/11,2018/07/30,,,,,./0.png
-43.2283333333,-22.8855555556,1030J,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.885555555600000,-43.228333333300000,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"2,8035",,"27,441",Imbituba,Nivelamento Geométrico,1998/10/16,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2263888889,-22.8866666667,1030L,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.886666666699998,-43.226388888899997,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"3,0417","0,071","29,773",Imbituba,Nivelamento Geométrico,1972/12/11,2018/07/30,,,,,./0.png
-43.2241666667,-22.8905555556,1030M,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.890555555599999,-43.224166666700000,Carta 1:50000,SIRGAS2000,,,,,,1972/12/11,,,"2,4997","0,071","24,467",Imbituba,Nivelamento Geométrico,1972/12/11,2018/07/30,,,,,./0.png
-43.2208333333,-22.8955555556,1030N,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.895555555600001,-43.220833333300000,Carta 1:50000,SIRGAS2000,,,,,,1972/12/13,,,"4,7763","0,072","46,751",Imbituba,Nivelamento Geométrico,1972/12/13,2018/07/30,,,,,./0.png
-43.225,-22.8972222222,1030P,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.897222222200000,-43.225000000000001,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"17,2154",,"168,506",Imbituba,Nivelamento Geométrico,1972/12/13,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2230555556,-22.8958333333,1030R,R,RN,RJ,Rio de Janeiro,"3304557",BOM,20/06/2011,-22.895833333300001,-43.223055555599998,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"30,5915",,"299,433",Imbituba,Nivelamento Geométrico,1972/12/12,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2183333333,-22.8975,1030S,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.897500000000001,-43.218333333300002,Carta 1:50000,SIRGAS2000,,,,,,1972/12/14,,,"4,0049","0,072","39,201",Imbituba,Nivelamento Geométrico,1972/12/14,2018/07/30,,,,,./0.png
-43.2166666667,-22.9027777778,1030T,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,20/06/2011,-22.902777777800001,-43.216666666700000,Carta 1:50000,SIRGAS2000,,,,,,1972/12/14,,,"3,7654","0,072","36,856",Imbituba,Nivelamento Geométrico,1972/12/14,2018/07/30,,,,,./0.png
